friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count
2,350438191643697_1482880058399499,5,380,photo,350438191643697,2017-05-16T04:00:00+0000,"【LINE 貼圖小舖】新上架✨

<豆卡頻道-聲動貼 4>
豆卡貓狗用許多日常動作，療癒你跟朋友的聊天室😘
👉http://line.me/S/sticker/8588

<探險活寶有聲動態貼圖第2彈>
帥呀！老皮這次跟阿寶還有泡泡糖公主一起登場，一定要入手使用老皮腔調yoho~~~📢📢
👉 http://line.me/S/sticker/8589",5
0,157941490891336_1456115374407268,6,290,photo,157941490891336,2017-04-01T00:00:00+0000,"連假遠征百里路，貼心ACC主動式定速巡航系統，在安全車距下輔助自動駕駛！連假旅途，身心足攏輕鬆！

#FordKuga #SUVSaturday",14
0,1466345270273983_1750496165192224,0,238,video_inline,1466345270273983,2017-03-10T10:44:37+0000,"【這樣還能不按讚嗎?】
充滿熱血與刺激的世界摩托車錦標賽
天梭表已投入了足足15年的熱情 ！快來掌聲一下！

#Tissot #MotoGP #OfficialTimekeeper 🏍",5
0,1687189424896235_1860219087593267,0,4909,video_share_youtube,1687189424896235,2017-03-22T08:33:34+0000,"【 更強修復2.0 + DISCOVERY FUTURE NOW】
Discovery “FUTURE NOW” 專輯特別介紹舒酸定NovaMin®骨再生技術！在專業的高倍數顯微鏡下，可以看見NovaMin®的修復科技，與醫學上的生物玻璃修復科技近似，能搜尋、精準填補敏感牙齒上暴露的牙本質小孔*，並且在外部形成更堅硬的保護層*，就能幫助避免牙齒敏感疼痛再發生！

Discovery x 舒酸定 NovaMin修復技術：https://youtu.be/TkmaE8LKdi0

*與專業修復抗敏牙膏原配方相較。在牙齒敏感部位形成保護層，每日刷牙兩次並配合正確刷牙習慣，持續提供保護。

#舒酸定專業修復
#舒酸定更強修復
#NovaMin骨再生技術
#DISCOVERYFUTURENOW",7
0,258085240900524_1557876800921355,1,104,photo,258085240900524,2017-05-29T14:33:56+0000,"【#1起充電】
放心的躺下休息，享受自然，放鬆心情。
放下憂慮和煩惱，充電去！",11
0,778841768809878_1642953035732076,23,256,photo,778841768809878,2017-04-07T12:00:00+0000,"【車主大調查：買車的初衷】

你一定聽人說過「買車容易養車難」，但在經過審慎地思考後，是什麼動力讓你決定購入人生中第一部車呢？

A. 接手家裡淘汰下來的舊車，不用花錢
B. 結婚/生子，希望能帶給家人幸福
C. 覺得財力和年紀到了，可以邁入新階段
D. 買車，是我人生的夢想之一啊！
E. 其他

還沒有自己的車嗎？從這裡開始▶https://goo.gl/Bjv5UN
🔊分享本文抽SUZUKI藍芽喇叭
#SUZUKI #WayOfLife #BALENO #BOOSTERJET",46
0,1466345270273983_1791299647778542,0,74,video_inline,1466345270273983,2017-06-15T10:00:00+0000,"【知道Alpine的粉絲快按讚!】

重返 70 年代！隆隆的引擎聲、經典的賽事、閃耀的勝利…當然少不了代表性的錶款。

Alpine 從70年代至今日仍是 Tissot 合作的夥伴。

而 Alpine 在當時便是冠軍，而到今日依舊是冠軍！

 #Nostalgia #24hduMans #tbt",2
5,188151501215824_1457147567649538,16,458,video_direct_response,188151501215824,2017-03-09T04:00:02+0000,"亞洲48項美妝大賞X台日美妝編輯推薦肯定！
“超有感水狀精華”原生露，100%滲透補水！
天天拍拍，打造健康膚質，越拍越年輕！
【立即點影片右下角申請體驗】

！！！！倒數 3 天！！！！
分享拍拍操影片，抽一年份原生露！！
馬上看活動詳情→http://bit.ly/2lb9hER

#原生露 #天天拍拍 #還我年輕拍拍操",0
8,686520461516680_711898925645500,13,674,album,686520461516680,2017-03-18T02:39:28+0000,"The North Face  |   Urban Exploration
@ 新光三越 A11 3F
萬眾矚目 / 盛大開幕
-
Urban Exploration以城市的風光為設計藍圖，透過都市建築線條及人文美景所建構的現代美學，同時也透過機能服飾展現對於世界的特色宣言！

#urbanexplorationtnf",15
1,1536078920006615_1897665840514586,2,256,video_inline,1536078920006615,2017-05-24T10:00:00+0000,"省油與動能之間的平衡點
就靠福斯的終極祕密
「ACT主動式汽缸管理系統」
讓您在低速下，停止第二、三缸的運作
維持基本的動力之外，更減少燃油的使用
省油之道，福斯最知道！

#福斯說",12
0,204215356271305_1979419152084241,0,20,photo,204215356271305,2017-05-08T11:00:00+0000,"【翻轉有禮】好禮加碼活動最後一週！＃得獎名單
恭喜幸運粉絲Jude Liu❤️獲得星巴克隨行卡乙張！(拍手~)
別忘了，有隨行卡就是「要請好朋友喝咖啡！」，分享會讓咖啡更好喝，讓我們相約星巴克享受咖啡行動辦公一下吧！

請得獎者在5/15晚上23:59前以私訊回覆個人資料，含姓名、性別、聯絡電話、通訊地址，逾期不候喔！",0
0,131346323572353_1543811742325797,0,65,photo,131346323572353,2017-03-02T12:46:48+0000,"上一篇所說亮點就是這個啦-禾馨貝親Pigeon聯名生產禮袋！禮袋的內容超級豐富的，到禾馨生產真的什麼都都不用準備，難怪大家都說禾馨讓人想再生一胎！

#禾馨貝親Pigeon聯合生產禮袋",0
2,127607240588402_1684411134907997,2,103,photo,127607240588402,2017-03-29T10:00:00+0000,"【歡慶哈根達斯寶慶遠東店 盛大開幕】
 
粉絲們久等了！哈根達斯寶慶遠東店來到年輕人最喜愛的西門町盛大開幕囉！
位於西門鬧區寶慶遠東百貨B1，鄰近西門捷運站3號出口
最適合與好友或姊妹淘相約逛街、看電影的午後，來哈根達斯享用午茶點心度過美好周末！

開幕優惠，即日起至4/4
1.外帶杯裝雙球冰淇淋買一送一
2.購買任2顆迪士尼系列蛋糕加贈小熊維尼抱枕(數量有限，款式隨機)
3.購買品脫歡樂送(品脫2入)加送兩張冰淇淋單球券
4.消費滿600元加贈一個蝴蝶結馬克杯(單筆發票送一個)
※優惠活動恕不與Häagen-Dazs禮券合併使用

門市資訊
【寶慶遠東百貨B1】
地址：台北市中正區寶慶路32號B1
電話： 02-23755698
提供服務：外帶冰淇淋，咖啡及茶飲、
外帶冰淇淋禮盒、販售冰淇淋蛋
糕
週日~週四 11:00~21:30
週五~週六 11:00~22:00",4
15,304834096975_10154363470371976,83,3428,video_inline,304834096975,2017-04-28T04:08:45+0000,"#一瞬千言萬語
開始喜歡下雨天
因為這樣  就能更靠近的跟你走在一起
#全球首支超級慢動作錄影手機
Xperia XZs #超越每一種想像",167
6,445727812160253_1479866915412999,47,4866,photo,445727812160253,2017-05-15T03:00:00+0000,"你的生活有自己的節奏，喜歡用自己的方式，體驗每一天的日常生活！
Visa結合payWave感應技術，實現行動支付的世界！
立即將Visa卡綁定手機，你要的自由，立刻跟著你走～
http://vi.sa/VIC_TW",27
0,124566150889508_1525507350795374,0,64,video_inline,124566150889508,2017-05-11T09:00:00+0000,"【在最棒的海灘上享受陽光-黃金海岸】
想像在海岸小鎮中, 探索時尚酒吧和餐廳, 或在細白沙灘上嬉戲玩耍☀...無論是家庭假期, 海灘假日, 或是獨具風格的渡假村...在黃金海岸一應俱全, 還可ㄧ路玩到布里斯本✨ 忍不住立即出發的衝動了嗎? 
✈瘋玩東澳現在就出發 https://goo.gl/Dhkjdh",2
0,324725030936128_1402327793175841,0,31,photo,324725030936128,2017-04-25T00:30:00+0000,"#雨後春筍- 寶艾西餐廳 Bel Air - Bar & Grill
羅偉洲主廚選用藍蟹沙拉作為基底，再鋪上藜麥、黑松露、榛果如土壤般孕育白蘆筍垂直豎立，中間藏以慢煮的溏心鵪鶉蛋，最後灑上鎮江醋，巧妙其酸度與獨特香氣，令人意猶未盡。http://bit.ly/2oaUhMW

即日起至5月1日止，台北君悅酒店「白蘆筍饗宴」，嚴選 #法國空運 來台頂級 #白蘆筍 佐以 #頂級海陸食材，獻上季節限定奢華美饌。
Come taste the refreshing and juicy #whiteasparagus dishes starting now to May 1. Using premium white asparagus flown in from France, our talented chefs present many exquisite and innovative delicacies for guests!",0
0,168423776607421_1288027964646991,0,24,photo,168423776607421,2017-05-18T10:00:00+0000,"【I don't WannaCry，這次沒哭，但 下次呢?】
這次的電腦勒索病毒WannaCry肆虐全台😈
資訊安全讓大家人心惶惶😨😨😨
資安的攻擊手法日新月異，
這次逃過 WannaCry 的魔掌，但下一次呢? 
IBM這邊貼心地幫大家整理出四大點
建議機關企業能從這四個方面著手喔！

1⃣PATCH: 在全企業範圍內部署關鍵的修補程式，執行持續性的安全政策以縮小攻擊面

2⃣BLOCK:  阻止惡意軟體及進階威脅進入您的網路，串接企業網路部署網路防護裝置，確保IP信譽和URL過濾資訊持續更新

3⃣MONITOR: 利用認知技術進行威脅識別，並整合最新全球研究見解，建立一個整體視圖

4⃣RESPOND: 擬定並落實安全事件回應計畫，確保人員、流程和技術一致配合

#預防資安攻擊
#IBM教你四大招防範 #讓你不再WannaCry
IBM Secruity：https://www-03.ibm.com/security/tw/zh/",4
15,586458848112855_1325729470852452,16,497,photo,586458848112855,2017-04-11T06:00:00+0000,"【一起飛 賞你飛  好康預告】

捷星台灣送你總值台幣$400,000機票禮劵！
留意從4月13日開始到4月26日，兩星期內參加一起飛賞你飛大抽獎，即有機會贏取超過300份機票禮劵！
事不宜遲，趕緊叫爸爸、媽媽、叔叔、伯伯、兄弟姊妹一起飛啦！

#一起飛賞你飛 #FlyNow #捷星台灣 #JetstarTaiwan #精彩由低價開始
*須受有關條款及細則約束。",22
0,142816435924517_601181786754644,0,10,photo,142816435924517,2017-04-21T09:30:05+0000,"【星展理財通】

辛苦賺來的薪水💵，當然該好好分配
展編除了會諮詢專業的理財專家
更會多看多學充實理財知識🎓
👀不知道您是否和展編一樣
找出最適合自己的理財之道了呢？

展編邀請您一起多方涉略
看看各種輕鬆存錢的訣竅 📝
https://goo.gl/Eg47wf
#星展理財通",0
0,394413307347229_1242049902583561,1,51,video_inline,394413307347229,2017-04-30T04:00:00+0000,"#發現南航~【南航通航 - 陳振威】
22歲就加入南航通航救援隊的陳振威，
短短四年間就救了56人。
面對這樣辛苦又艱難的工作，
他是靠什麼堅持的？
他最難忘的救難經驗又是什麼？

今日發現南航，讓我們一起向陳振威及所有救難英雄致敬～",6
298,177612180793_10154583168565794,716,889,video_inline,177612180793,2017-05-07T13:00:00+0000,"【網通小教室之有獎徵答又來囉🎁】
華碩無線分享器到底有多好，連你阿嬤都知道！👉第二彈巨獻登場！
究竟阿嬤又要傳授什麼小妙招呢？
請粉絲觀賞短片完畢，分享並且留言回答問題
答題正確者即有機會獲得ROG 16G隨身碟，將抽出兩名幸運兒唷！
Q：阿嬤使用了什麼貼心功能，讓孫子們可以乖乖寫功課呢？
📍a. ASUS Router App的”流量監控功能”
📍b. ASUS Router App的”連線裝置數量顯示”
📍c. ASUS Router App的”限制裝置連接網路”
 
🌟滿足全家需求首選熱銷機皇RT-AC68U：https://goo.gl/GDZbZw  
🌟了解更多ASUS Router App：https://goo.gl/SMKq65",602
0,151334158388197_634696803385261,0,7,photo,151334158388197,2016-12-26T04:35:43+0000,"哇哇 加倍佳棒棒糖變成麋鹿鼻子
好可愛🍭🍭🍭

#1226boxingday🌲🌲🌲
#boxingday英國體系國家放假ㄧ天百貨商場年度大特價
#小編今天放假也要趕緊去買加倍佳補做麋鹿鼻子
#chupachups #lifelessserious #加倍佳",0
1,1025203670852550_1474334212606158,15,85,video_inline,1025203670852550,2017-05-08T10:00:00+0000,"❤Merries專屬好康❤ 只有3天！願望不要藏心底 妙妙兔幫你說出來 活動得獎公佈囉

各位爸比媽咪們，「只有3天！願望不要藏心底 妙妙兔幫你說出來」幸運得獎者如下，恭喜 Su Xiaotong、吳如珍、滑滑、Xiaoling Liu、陳玟君、陳筱樂 、林汝汝、Penny Lu、周小玲、劉宜欣 獲得妙妙兔合成可愛鑰匙圈 x1 ; 施筱貝、呂幸潔、Du TingZhu、賴佩君、Zhangzi Posture、梁鎔贈、李小穗、高千又、羅翔溶、蔡沁沁 獲得妙而舒紙尿褲正貨 x1，妙妙兔會私訊幸運得獎的20位爸比媽咪，請記得在2017/5/11(四) 23:59前回覆妙妙兔的私訊，告訴妙妙兔您的聯絡姓名、電話、寄送地址(含郵遞區號)，妙妙兔將在2017/5/15(一)當週開始依序寄送贈品唷！

沒抽到的爸比媽咪也別傷心，繼續鎖定Merries 妙而舒台灣粉絲頁，每個月都會有最新的活動唷～

#妙而舒 #Merries # Merries專屬好康",1
0,283161705067_10158497577965068,1,151,photo,283161705067,2017-04-07T11:30:00+0000,"#周末讀標哥

有「專」才能「精」

要有本事做出「未來決定現在」的判斷，則必須靠充足的「資料庫」，了解「過去」怎麼走過來的經驗，加上不斷深入經營「現況」，才能知道「未來」趨勢該怎麼走。

這也是為什麼，到現在為止，巨大集團一直不做多角化經營，不跨足投資其他行業別，始終專注在和自行車相關的本業，因為一旦分心，就不能當一隻真正行業內的江中鴨。個人也是，任何事情只要「專」就會「精」，若能全心投入該項行業，你對未來的變化，自然就會產生一定的敏感度，包括領導企業何時該提早發動變革，而不是等危機已經到面前，逼不得已才要改革補破網。

-劉金標
全文出自 #沒有唯一哪來第一
#商周出版",11
0,128532197277812_975943612536662,1,13,multi_share,128532197277812,2017-03-17T09:30:00+0000,"【幸福影展】
#奧斯卡最佳影片
這部電影描述一位男孩成長的過程
融入了單親、霸凌、同志等元素
電影拍的沉穩內斂
把主角情感描繪的淋漓盡致
這部就是今年奧斯卡的最佳影片
-《月光下的藍色男孩》
這部零負評的好電影絕對值得各位粉絲觀賞！

更多資訊看這裡：
http://www.elle.com.tw/entertainment/movie/movie-moonlight/page4

#TOSHIBA #幸福影展 #月光下的藍色男孩 #奧斯卡最佳影片 #零負評",0
0,333338480975_10154555723725976,0,0,photo,333338480975,2017-06-03T04:30:00+0000,"◤【百變山岳】優選作品分享◢
濛濛細雨敲拍著山勢，濃霧瀰漫環繞著山谷
腳邊的金針花海點綴著綿延山巒
在煙雨時刻，恰似點點金光閃耀了整個山景

【拍攝幕後故事】
晚上大夥從台北出發來到花蓮六十石山，期待能拍攝美麗的金針花海星空與日出，無奈天公不作美，半夜下起大雨，只好擠在涼亭裡躲雨聊天。清晨時雨稍停，山頭仍籠罩著厚厚的雲霧，正當大家失望之際，雲霧突然短暫的散開，出現約十分鐘的夢幻景色。相機快門聲與讚嘆聲此起彼落，不久厚厚的雲霧罩上來，又下起濛濛的細雨。但這十分鐘讓大家都滿足了。

感謝粉絲 <林篤恭> 精彩照片
Canon EOS 700D
Canon EF-S 18-55 IS STM
光圈 F5.6 ，感光度 ISO 400 ，快門 1/4 秒

#CanonTaiwan #優選作品 #百變山岳 #日出 #山谷 #雲霧 #山景 #valley #mountain #hill #sunrise",0
0,188974237800490_1488089977888903,5,61,photo,188974237800490,2017-04-17T10:00:00+0000,"人生中偶爾這麼一次
我會覺得上帝真的聽見我的心聲了 😭，
比如當天菜法比歐Fabio降臨康是美的時候(昏~

4/17~4/28 到 #康是美購買巴黎萊雅新品誘色水唇膏 
就有機會參加5/3 20:30 #康是美時尚講堂 直播 💓
和法比歐面對面接觸 💞+獲得親筆簽名拍立得合照 (1名)
活動詳情速點🔜 https://goo.gl/5siDCF

#對金髮藍眼沒有抵抗力
#用水嫩的嘴唇迎接我的法比歐 😍

(康是美保有活動變更之權利)",4
0,143932432305117_1500441906654156,0,294,photo,143932432305117,2017-04-14T01:22:26+0000,"【全家享童趣 - 大盛冰淇淋買一送一】

［１＋１］＝增倍的歡樂配方😋把握限期童樂優惠！
今日起~4/16(日)全家便利商店
小美大盛冰淇淋 買一送一！

#限時三天 #買一送一
#小美冰淇淋 #大盛冰淇淋
＃全家FamilyMart",18
20,134700029778_10154593822469779,33,1744,video_direct_response,134700029778,2017-04-13T06:02:52+0000,"【LEXUS 新銳影展-夢想不一樣】微電影 感動獻映

改變，看得見；用心，才能實踐
總是想要改變些什麼
總是想發現哪裡不一樣

LEXUS 新銳導演鄭安群：
「改變不是夢想的距離 而是成長的痕跡」
夢想其實很靠近~

【第三屆 LEXUS 新銳影展 徵件開跑】
🔹 活動詳情：https://goo.gl/MlQ0PC
🔹 觀看影片：https://goo.gl/QOoEF7
🔹 Experience Amazing：https://goo.gl/UwecBg

#LEXUS #LEXUSTW #ExperienceAmazing #LEXUS新銳影展
#金馬電影學院 #聞天祥 #李中 #鄭安群",208
